32,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box LP LP LP LP LP LP LP LP,affine,LP,0.012008,relu,box,14.540451,affine,box,5.100044,relu,box,0.331598,affine,LP,9e-05,relu,LP,3.695295,affine,LP,1.156948,relu,LP,3.712649,affine,LP,50.005023,relu,LP,3.768468,affine,LP,443.994608,relu,LP,0.187587,,586.8237326145172
33,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box LP LP LP LP LP LP LP LP LP,affine,box,0.005627,relu,box,1.326954,affine,box,0.000103,relu,LP,0.368569,affine,LP,0.094139,relu,LP,2.524667,affine,LP,4.950073,relu,LP,3.853115,affine,LP,125.875819,relu,LP,3.910717,affine,LP,689.758522,relu,LP,0.198807,,923.9522557258606
34,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP LP LP box box box box,affine,LP,0.014423,relu,LP,13.839365,affine,LP,5.003016,relu,LP,1.065192,affine,LP,11.798383,relu,LP,1.398089,affine,LP,29.111419,relu,LP,1.477802,affine,box,51.721949,relu,box,error,affine,box,error,relu,box,error,
35,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP LP box box box box LP,affine,LP,0.013647,relu,LP,13.943113,affine,LP,5.02919,relu,LP,1.052042,affine,LP,11.916284,relu,LP,1.437563,affine,LP,29.232027,relu,box,1.519373,affine,box,51.636712,relu,box,0.290084,affine,box,6.3e-05,relu,LP,0.015405,,116.09388661384583
36,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP box box box box LP LP,affine,LP,0.02032,relu,LP,13.869517,affine,LP,5.132438,relu,LP,1.024397,affine,LP,11.870966,relu,LP,1.372737,affine,box,29.084245,relu,box,error,affine,box,error,relu,box,error,affine,LP,error,relu,LP,error,
37,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP box box box box LP LP LP,affine,LP,0.011423,relu,LP,14.441771,affine,LP,4.999678,relu,LP,1.103255,affine,LP,11.797477,relu,box,1.504432,affine,box,28.976337,relu,box,0.342656,affine,box,6.1e-05,relu,LP,0.326345,affine,LP,0.148651,relu,LP,0.188253,,63.95391511917114
38,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP box box box box LP LP LP LP,affine,LP,0.014784,relu,LP,13.834511,affine,LP,5.01001,relu,LP,1.052552,affine,box,11.752277,relu,box,error,affine,box,error,relu,box,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,
39,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP box box box box LP LP LP LP LP,affine,LP,0.013371,relu,LP,13.645498,affine,LP,5.058087,relu,box,1.018489,affine,box,11.8275,relu,box,0.312587,affine,box,0.000109,relu,LP,0.3295,affine,LP,0.139273,relu,LP,3.521968,affine,LP,13.150613,relu,LP,0.181855,,56.16057515144348
4,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP LP LP box LP LP LP,affine,LP,0.019719,relu,LP,14.320547,affine,LP,5.110058,relu,LP,1.06146,affine,LP,11.712801,relu,LP,1.43585,affine,LP,28.969277,relu,LP,1.566412,affine,box,50.919866,relu,LP,error,affine,LP,error,relu,LP,error,
40,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP box box box box LP LP LP LP LP LP,affine,LP,0.012712,relu,LP,13.893195,affine,box,5.039904,relu,box,error,affine,box,error,relu,box,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,
41,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box box LP LP LP LP LP LP LP,affine,LP,0.014927,relu,box,13.980451,affine,box,5.051364,relu,box,0.329927,affine,box,9.1e-05,relu,LP,0.319974,affine,LP,0.136763,relu,LP,3.539232,affine,LP,12.902407,relu,LP,3.605657,affine,LP,209.651144,relu,LP,0.170721,,295.9724442958832
42,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box LP LP LP LP LP LP LP LP,affine,box,0.008266,relu,box,1.568755,affine,box,0.000105,relu,box,0.422096,affine,LP,0.000117,relu,LP,5.303608,affine,LP,2.05579,relu,LP,5.13972,affine,LP,73.925889,relu,LP,5.16838,affine,LP,582.547136,relu,LP,0.242568,,755.0713090896606
43,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP LP box box box box box,affine,LP,0.033749,relu,LP,16.633323,affine,LP,9.596108,relu,LP,1.24668,affine,LP,18.84497,relu,LP,1.666291,affine,LP,44.363796,relu,box,1.799525,affine,box,73.311492,relu,box,0.334742,affine,box,9.7e-05,relu,box,0.017518,,167.85509133338928
