timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img4.txt 0.01;fast;slow;slow;slow;fast;fast;363.8928542137146;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img10.txt 0.01;fast;slow;slow;slow;slow;fast;360.9680848121643;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img27.txt 0.01;fast;slow;slow;slow;slow;fast;360.50866198539734;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img76.txt 0.01;fast;slow;slow;slow;fast;fast;363.31600689888;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img11.txt 0.01;fast;slow;slow;slow;fast;fast;364.7514064311981;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img18.txt 0.01;fast;slow;slow;slow;fast;fast;364.67280626296997;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01;fast;slow;slow;slow;fast;fast;363.028671503067;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img28.txt 0.01;fast;slow;slow;slow;slow;fast;360.9580969810486;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img77.txt 0.01;fast;slow;slow;slow;fast;fast;365.4593131542206;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img50.txt 0.01;fast;slow;slow;slow;slow;fast;363.92484307289124;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img0.txt 0.01;fast;slow;slow;slow;fast;fast;363.4733769893646;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img60.txt 0.01;fast;slow;slow;slow;slow;fast;362.20865392684937;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img49.txt 0.01;fast;slow;slow;slow;fast;fast;363.0593047142029;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img30.txt 0.01;fast;slow;slow;slow;fast;fast;372.38947010040283;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img43.txt 0.01;fast;slow;slow;fast;fast;fast;367.91912174224854;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img9.txt 0.01;fast;slow;slow;slow;slow;fast;363.0059370994568;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img12.txt 0.01;fast;slow;slow;slow;fast;fast;367.639107465744;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img68.txt 0.01;fast;slow;slow;slow;slow;slow;351.1434373855591;verified
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img55.txt 0.01;fast;slow;slow;slow;slow;fast;361.39718794822693;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img20.txt 0.01;fast;slow;slow;slow;fast;fast;363.0511085987091;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img29.txt 0.01;fast;slow;slow;slow;fast;fast;368.05717158317566;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img46.txt 0.01;fast;slow;slow;slow;fast;fast;363.5265746116638;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img56.txt 0.01;fast;slow;slow;slow;slow;fast;361.4743187427521;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img6.txt 0.01;fast;slow;slow;slow;slow;fast;364.23883724212646;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img86.txt 0.01;fast;slow;slow;slow;slow;fast;361.6667728424072;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img51.txt 0.01;fast;slow;slow;slow;slow;fast;364.30760955810547;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img96.txt 0.01;fast;slow;slow;fast;fast;fast;371.02998423576355;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img36.txt 0.01;fast;slow;slow;slow;fast;fast;363.3246922492981;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img57.txt 0.01;fast;slow;slow;slow;fast;fast;369.43906259536743;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img54.txt 0.01;fast;slow;slow;slow;slow;fast;361.2784879207611;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img24.txt 0.01;fast;slow;slow;slow;fast;fast;364.56579303741455;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img33.txt 0.01;fast;slow;slow;slow;fast;fast;365.83987164497375;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img99.txt 0.01;fast;slow;slow;slow;slow;slow;328.51956963539124;verified
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img74.txt 0.01;fast;slow;slow;slow;fast;fast;366.3702220916748;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img40.txt 0.01;fast;slow;slow;fast;fast;fast;370.97834849357605;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img53.txt 0.01;fast;slow;slow;slow;fast;fast;367.8960020542145;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img95.txt 0.01;fast;slow;slow;slow;slow;fast;361.3946270942688;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img34.txt 0.01;fast;slow;slow;slow;fast;fast;363.54778122901917;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img39.txt 0.01;fast;slow;slow;slow;fast;fast;363.27813148498535;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img13.txt 0.01;fast;slow;slow;slow;slow;fast;361.02091431617737;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img7.txt 0.01;fast;slow;slow;slow;fast;fast;366.14674711227417;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img52.txt 0.01;fast;slow;slow;slow;fast;fast;365.1019084453583;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img48.txt 0.01;fast;slow;slow;slow;slow;slow;241.30447053909302;verified
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img15.txt 0.01;fast;slow;slow;slow;fast;fast;364.8446235656738;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img14.txt 0.01;fast;slow;slow;slow;fast;fast;362.85063767433167;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img73.txt 0.01;fast;slow;slow;slow;fast;fast;363.4993872642517;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img80.txt 0.01;fast;slow;slow;slow;fast;fast;363.5019881725311;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img71.txt 0.01;fast;slow;slow;slow;slow;slow;197.88293433189392;verified
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img90.txt 0.01;fast;slow;slow;slow;slow;fast;362.28370785713196;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img98.txt 0.01;fast;slow;slow;slow;slow;fast;362.75086736679077;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img94.txt 0.01;fast;slow;slow;slow;fast;fast;364.51640248298645;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img84.txt 0.01;fast;slow;slow;slow;fast;fast;364.0821671485901;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img1.txt 0.01;fast;slow;slow;slow;fast;fast;364.41491961479187;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img97.txt 0.01;fast;slow;slow;slow;fast;fast;366.571980714798;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img72.txt 0.01;fast;slow;slow;slow;fast;fast;366.7335078716278;failed cannot
