timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img5.txt 0.01;fast;slow;slow;slow;fast;fast;414.7684211730957;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img92.txt 0.01;fast;slow;slow;slow;fast;fast;417.7031133174896;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img22.txt 0.01;fast;slow;slow;slow;slow;fast;413.73213958740234;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img64.txt 0.01;fast;slow;slow;slow;fast;fast;414.7933135032654;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img65.txt 0.01;fast;slow;slow;fast;fast;fast;418.6108524799347;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img93.txt 0.01;fast;slow;slow;slow;slow;fast;412.6621038913727;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img47.txt 0.01;fast;slow;slow;slow;fast;fast;416.90621042251587;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img89.txt 0.01;fast;slow;slow;slow;fast;fast;415.0618624687195;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img91.txt 0.01;fast;slow;slow;slow;slow;fast;413.2536635398865;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img85.txt 0.01;fast;slow;slow;slow;slow;slow;378.07224559783936;verified
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img63.txt 0.01;fast;slow;slow;slow;fast;fast;415.30962443351746;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img69.txt 0.01;fast;slow;slow;slow;slow;fast;412.4294435977936;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img42.txt 0.01;fast;slow;slow;slow;fast;fast;415.5513479709625;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img26.txt 0.01;fast;slow;slow;slow;fast;fast;420.2320604324341;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img82.txt 0.01;fast;slow;slow;slow;slow;fast;413.2688641548157;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img16.txt 0.01;fast;slow;slow;slow;fast;fast;415.0485985279083;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img8.txt 0.01;fast;slow;slow;slow;fast;fast;415.035786151886;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img4.txt 0.01;fast;slow;slow;slow;fast;fast;415.46250438690186;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img10.txt 0.01;fast;slow;slow;slow;slow;fast;413.8515646457672;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img27.txt 0.01;fast;slow;slow;slow;fast;fast;416.99273657798767;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img76.txt 0.01;fast;slow;slow;slow;fast;fast;417.7445194721222;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img11.txt 0.01;fast;slow;slow;slow;fast;fast;423.17574429512024;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img18.txt 0.01;fast;slow;slow;slow;fast;fast;418.45062732696533;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01;fast;slow;slow;slow;fast;fast;419.76786160469055;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img28.txt 0.01;fast;slow;slow;slow;slow;fast;414.71945333480835;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img77.txt 0.01;fast;slow;slow;slow;fast;fast;414.1308591365814;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img50.txt 0.01;fast;slow;slow;slow;slow;fast;414.900160074234;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img0.txt 0.01;fast;slow;slow;slow;fast;fast;416.59939074516296;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img60.txt 0.01;fast;slow;slow;slow;slow;fast;412.30716848373413;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img49.txt 0.01;fast;slow;slow;slow;fast;fast;413.3465292453766;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img30.txt 0.01;fast;slow;slow;slow;fast;fast;416.4913730621338;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img43.txt 0.01;fast;slow;slow;fast;fast;fast;424.77225279808044;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img9.txt 0.01;fast;slow;slow;slow;fast;fast;415.2362711429596;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img12.txt 0.01;fast;slow;slow;slow;fast;fast;419.5641703605652;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img68.txt 0.01;fast;slow;slow;slow;slow;fast;414.41201877593994;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img55.txt 0.01;fast;slow;slow;slow;fast;fast;413.73818731307983;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img20.txt 0.01;fast;slow;slow;slow;fast;fast;417.93989300727844;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img29.txt 0.01;fast;slow;slow;slow;fast;fast;415.1818928718567;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img46.txt 0.01;fast;slow;slow;slow;fast;fast;419.79528188705444;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img56.txt 0.01;fast;slow;slow;slow;slow;fast;414.03298330307007;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img6.txt 0.01;fast;slow;slow;slow;fast;fast;413.4889962673187;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img86.txt 0.01;fast;slow;slow;slow;slow;fast;413.9832818508148;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img51.txt 0.01;fast;slow;slow;slow;fast;fast;417.51104187965393;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img96.txt 0.01;fast;slow;slow;fast;fast;fast;424.30537390708923;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img36.txt 0.01;fast;slow;slow;slow;fast;fast;418.2812445163727;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img57.txt 0.01;fast;slow;slow;fast;fast;fast;423.9426779747009;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img54.txt 0.01;fast;slow;slow;slow;slow;fast;413.26632285118103;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img24.txt 0.01;fast;slow;slow;slow;fast;fast;417.08435821533203;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img33.txt 0.01;fast;slow;slow;slow;fast;fast;422.45850348472595;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img99.txt 0.01;fast;slow;slow;slow;slow;fast;412.01172041893005;verified
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img74.txt 0.01;fast;slow;slow;slow;fast;fast;419.7972755432129;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img40.txt 0.01;fast;slow;slow;fast;fast;fast;422.2284936904907;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img53.txt 0.01;fast;slow;slow;slow;fast;fast;425.6421456336975;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img95.txt 0.01;fast;slow;slow;slow;slow;fast;413.0739154815674;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img34.txt 0.01;fast;slow;slow;slow;fast;fast;414.995502948761;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img39.txt 0.01;fast;slow;slow;slow;fast;fast;418.2614529132843;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img13.txt 0.01;fast;slow;slow;slow;slow;fast;413.1092309951782;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img7.txt 0.01;fast;slow;slow;slow;fast;fast;421.5667929649353;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img52.txt 0.01;fast;slow;slow;slow;fast;fast;415.1660478115082;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img48.txt 0.01;fast;slow;slow;slow;slow;slow;362.3377568721771;verified
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img15.txt 0.01;fast;slow;slow;slow;fast;fast;419.2595386505127;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img14.txt 0.01;fast;slow;slow;slow;fast;fast;415.8569746017456;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img73.txt 0.01;fast;slow;slow;slow;fast;fast;415.6943998336792;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img80.txt 0.01;fast;slow;slow;slow;fast;fast;416.820280790329;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img71.txt 0.01;fast;slow;slow;slow;slow;slow;288.11771631240845;verified
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img90.txt 0.01;fast;slow;slow;slow;slow;fast;411.4333665370941;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img98.txt 0.01;fast;slow;slow;slow;fast;fast;414.81152534484863;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img94.txt 0.01;fast;slow;slow;slow;slow;fast;414.9980638027191;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img84.txt 0.01;fast;slow;slow;slow;fast;fast;414.0134015083313;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img1.txt 0.01;fast;slow;slow;slow;slow;fast;416.2677221298218;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img97.txt 0.01;fast;slow;slow;slow;fast;fast;411.2691066265106;failed cannot
timeout 480 python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img72.txt 0.01;fast;slow;slow;slow;slow;fast;414.1146807670593;failed cannot
